0,0,0,0,../data/t2/0.jpg
0,0,0,0,../data/t2/1.jpg
0,0,0,0,../data/t2/2.jpg
0,0,0,0,../data/t2/3.jpg
0,0,0,0,../data/t2/4.jpg
0,0,0,0,../data/t2/5.jpg
0,0,0,0,../data/t2/6.jpg
0,0,0,0,../data/t2/7.jpg
0,0,0,0,../data/t2/8.jpg
0,0,0,0,../data/t2/9.jpg
0,0,0,0,../data/t2/10.jpg
0,0,0,0,../data/t2/11.jpg
0,0,0,0,../data/t2/12.jpg
0,0,0,0,../data/t2/13.jpg
0,0,0,0,../data/t2/14.jpg
0,0,0,0,../data/t2/15.jpg
0,0,0,0,../data/t2/16.jpg
0,0,0,0,../data/t2/17.jpg
0,0,0,0,../data/t2/18.jpg
0,0,0,0,../data/t2/19.jpg
0,0,0,0,../data/t2/20.jpg
0,0,0,0,../data/t2/21.jpg
0,0,0,0,../data/t2/22.jpg
0,0,0,0,../data/t2/23.jpg
0,0,0,0,../data/t2/24.jpg
0,0,0,0,../data/t2/25.jpg
0,0,0,0,../data/t2/26.jpg
0,0,0,0,../data/t2/27.jpg
0,0,0,0,../data/t2/28.jpg
0,0,0,0,../data/t2/29.jpg
0,0,0,0,../data/t2/30.jpg
0,0,0,0,../data/t2/31.jpg
0,0,0,0,../data/t2/32.jpg
0,0,0,0,../data/t2/33.jpg
0,0,0,0,../data/t2/34.jpg
0,0,0,0,../data/t2/35.jpg
0,0,0,0,../data/t2/36.jpg
0,0,0,0,../data/t2/37.jpg
0,0,0,0,../data/t2/38.jpg
0,0,0,0,../data/t2/39.jpg
0,0,0,0,../data/t2/40.jpg
0,0,0,0,../data/t2/41.jpg
0,0,0,0,../data/t2/42.jpg
